time,cityname,aqi,co,no2,so2,o3_8h,pm2_5,pm10,quality,primary_pollutant,temp_avg,temp_high,temp_low,humi,windangle,windlevel,rain,rankflag_169,rankflag_338,rankflag_2_26,rankflag,longitude,latitude
2021-02-09,茂名,45.0,0.7,11.0,8.0,87.0,30.0,45.0,优,,17.923,20.0,14.0,89.923,181.0,2.115,47.0,0,1,,,110.9312450000,21.6682260000
2021-02-10,茂名,25.0,0.9,9.0,9.0,50.0,8.0,13.0,优,,15.538,18.0,14.0,91.808,288.0,2.269,45.0,0,1,,,110.9312450000,21.6682260000
2021-02-11,茂名,46.0,0.8,7.0,12.0,92.0,21.0,28.0,优,,17.769,24.0,13.0,77.308,225.0,1.962,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-12,茂名,125.0,0.8,9.0,24.0,86.0,95.0,110.0,轻度污染,PM2.5,18.5,24.0,15.0,75.462,219.0,1.423,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-13,茂名,79.0,0.7,9.0,15.0,92.0,58.0,72.0,良,PM2.5,17.654,24.0,13.0,76.308,189.0,1.423,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-14,茂名,84.0,0.8,13.0,17.0,112.0,62.0,79.0,良,PM2.5,18.654,26.0,13.0,78.038,198.0,1.615,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-15,茂名,70.0,0.9,12.0,14.0,118.0,51.0,67.0,良,PM2.5,19.538,27.0,14.0,78.538,162.0,1.692,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-16,茂名,63.0,0.6,10.0,10.0,115.0,39.0,52.0,良,O3,20.308,26.0,15.0,78.5,146.0,1.654,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-17,茂名,57.0,0.8,11.0,11.0,105.0,40.0,56.0,良,PM2.5,20.5,26.0,16.0,72.962,221.0,1.692,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-18,茂名,65.0,0.6,9.0,10.0,118.0,23.0,45.0,良,O3,20.038,25.0,15.0,58.731,121.0,1.846,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-19,茂名,69.0,0.6,12.0,14.0,122.0,33.0,60.0,良,O3,17.846,25.0,12.0,71.808,118.0,1.423,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-20,茂名,88.0,0.7,15.0,17.0,145.0,37.0,66.0,良,O3,18.654,26.0,13.0,76.538,178.0,1.654,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-21,茂名,76.0,0.7,14.0,12.0,131.0,32.0,55.0,良,O3,19.077,25.0,14.0,79.962,147.0,1.808,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-22,茂名,65.0,0.6,12.0,12.0,118.0,28.0,45.0,良,O3,20.154,27.0,15.0,79.769,154.0,1.615,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-23,茂名,79.0,0.8,16.0,18.0,134.0,41.0,62.0,良,O3,21.346,29.0,17.0,78.423,221.0,1.808,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-24,茂名,51.0,0.5,11.0,11.0,99.0,28.0,51.0,良,PM10,21.32,27.0,18.0,78.64,138.0,2.32,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-25,茂名,41.0,0.4,8.0,7.0,82.0,15.0,39.0,优,,21.96,25.0,20.0,86.32,128.0,2.48,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-26,茂名,36.0,0.5,11.0,8.0,61.0,19.0,36.0,优,,22.462,26.0,20.0,86.038,157.0,1.962,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-27,茂名,29.0,0.8,15.0,13.0,22.0,19.0,29.0,优,,17.923,22.0,16.0,87.654,247.0,1.615,0.0,0,1,,,110.9312450000,21.6682260000
2021-02-28,茂名,44.0,0.7,14.0,9.0,87.0,20.0,37.0,优,,20.577,24.0,18.0,84.231,135.0,2.346,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-01,茂名,43.0,0.6,14.0,10.0,67.0,21.0,43.0,优,,22.654,26.0,20.0,85.731,156.0,2.115,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-02,茂名,37.0,0.9,15.0,16.0,45.0,19.0,37.0,优,,18.731,21.0,17.0,72.923,269.0,2.115,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-03,茂名,52.0,0.9,18.0,9.0,64.0,27.0,53.0,良,PM10,18.962,21.0,17.0,80.462,187.0,1.846,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-04,茂名,34.0,0.9,20.0,8.0,38.0,22.0,34.0,优,,18.615,21.0,16.0,94.846,202.0,1.769,7.0,0,1,,,110.9312450000,21.6682260000
2021-03-05,茂名,40.0,0.7,15.0,6.0,58.0,20.0,40.0,优,,22.615,26.0,20.0,88.962,137.0,2.423,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-06,茂名,28.0,0.6,11.0,4.0,55.0,12.0,27.0,优,,24.346,28.0,23.0,87.231,152.0,2.0,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-07,茂名,42.0,0.9,15.0,11.0,59.0,24.0,42.0,优,,22.167,25.0,20.0,81.5,213.0,1.833,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-08,茂名,46.0,0.8,14.0,8.0,91.0,22.0,42.0,优,,22.0,26.0,20.0,77.25,115.0,2.708,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-09,茂名,49.0,0.6,12.0,7.0,98.0,21.0,41.0,优,,21.708,25.0,20.0,79.75,126.0,2.375,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-10,茂名,49.0,0.5,10.0,7.0,97.0,21.0,43.0,优,,22.083,26.0,18.0,80.0,130.0,2.458,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-11,茂名,45.0,0.5,9.0,6.0,89.0,18.0,36.0,优,,23.333,28.0,21.0,79.667,127.0,2.458,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-12,茂名,51.0,0.6,11.0,9.0,101.0,21.0,44.0,良,O3,23.583,29.0,20.0,79.958,153.0,1.792,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-13,茂名,56.0,0.6,15.0,11.0,107.0,29.0,58.0,良,O3,22.625,27.0,19.0,82.25,159.0,1.792,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-14,茂名,68.0,0.6,11.0,6.0,121.0,23.0,48.0,良,O3,22.833,27.0,20.0,79.708,133.0,2.083,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-15,茂名,55.0,0.6,9.0,6.0,106.0,23.0,46.0,良,O3,23.174,27.0,21.0,78.217,132.0,2.609,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-16,茂名,47.0,0.5,11.0,6.0,90.0,22.0,47.0,优,,23.542,29.0,20.0,79.708,140.0,2.083,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-17,茂名,42.0,0.5,11.0,7.0,75.0,20.0,42.0,优,,23.875,29.0,19.0,80.792,134.0,1.917,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-18,茂名,32.0,0.4,9.0,6.0,63.0,16.0,32.0,优,,24.625,30.0,21.0,81.333,137.0,2.5,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-19,茂名,25.0,0.4,8.0,4.0,50.0,10.0,24.0,优,,25.292,29.0,23.0,81.917,142.0,2.917,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-20,茂名,32.0,0.4,9.0,6.0,64.0,13.0,27.0,优,,25.333,30.0,22.0,79.708,128.0,2.417,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-21,茂名,45.0,0.6,13.0,14.0,41.0,21.0,45.0,优,,19.0,24.0,15.0,80.708,280.0,3.292,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-22,茂名,44.0,0.7,12.0,11.0,61.0,19.0,44.0,优,,15.667,17.0,14.0,70.5,275.0,2.375,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-23,茂名,90.0,0.8,22.0,21.0,61.0,52.0,129.0,良,PM10,17.167,19.0,15.0,69.292,229.0,1.5,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-24,茂名,86.0,0.9,23.0,21.0,74.0,61.0,121.0,良,PM10,19.0,22.0,17.0,76.958,201.0,1.625,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-25,茂名,90.0,0.9,20.0,15.0,147.0,42.0,79.0,良,O3,22.0,27.0,19.0,77.652,174.0,2.478,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-26,茂名,61.0,0.5,9.0,7.0,113.0,21.0,60.0,良,臭氧8小时,23.391,28.0,21.0,74.261,129.0,3.261,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-27,茂名,43.0,0.5,10.0,9.0,79.0,18.0,43.0,优,,24.208,28.0,21.0,81.042,126.0,2.625,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-28,茂名,35.0,0.5,11.0,7.0,52.0,16.0,35.0,优,,24.833,27.0,23.0,85.792,143.0,2.375,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-29,茂名,31.0,0.5,8.0,5.0,62.0,12.0,28.0,优,,25.792,30.0,24.0,86.5,141.0,2.625,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-30,茂名,34.0,0.5,7.0,5.0,67.0,11.0,32.0,优,,27.125,32.0,24.0,78.333,135.0,3.375,0.0,0,1,,,110.9312450000,21.6682260000
2021-03-31,茂名,29.0,0.4,6.0,5.0,47.0,11.0,29.0,优,,24.792,26.0,24.0,84.542,124.0,3.708,1.2,0,1,,,110.9312450000,21.6682260000
2021-04-01,茂名,24.0,0.4,7.0,4.0,41.0,8.0,24.0,优,,25.875,28.0,24.0,83.208,127.0,3.833,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-02,茂名,23.0,0.5,8.0,5.0,37.0,9.0,23.0,优,,26.125,28.0,25.0,83.75,130.0,3.333,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-03,茂名,26.0,0.5,9.0,7.0,49.0,13.0,26.0,优,,26.292,30.0,24.0,82.625,135.0,2.208,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-04,茂名,65.0,0.7,13.0,14.0,118.0,35.0,57.0,良,O3,25.667,30.0,22.0,84.167,223.0,1.667,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-05,茂名,67.0,0.9,14.0,13.0,120.0,33.0,59.0,良,O3,24.333,29.0,21.0,77.5,199.0,2.5,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-06,茂名,85.0,0.9,13.0,8.0,141.0,35.0,61.0,良,O3,25.458,30.0,22.0,72.708,134.0,2.417,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-07,茂名,71.0,0.7,10.0,6.0,125.0,23.0,46.0,良,O3,25.375,30.0,23.0,76.167,136.0,2.875,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-08,茂名,44.0,0.6,10.0,10.0,88.0,14.0,35.0,优,,23.917,28.0,21.0,86.875,154.0,2.333,55.1,0,1,,,110.9312450000,21.6682260000
2021-04-09,茂名,42.0,0.8,12.0,7.0,83.0,13.0,21.0,优,,21.75,25.0,20.0,84.292,141.0,1.958,5.3,0,1,,,110.9312450000,21.6682260000
2021-04-10,茂名,74.0,0.6,12.0,8.0,128.0,26.0,47.0,良,O3,23.083,27.0,20.0,75.5,107.0,2.667,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-11,茂名,57.0,0.5,9.0,9.0,108.0,16.0,38.0,良,O3,24.375,29.0,21.0,75.083,130.0,3.208,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-11,茂名,57.0,0.5,9.0,9.0,108.0,16.0,38.0,良,O3,24.375,29.0,21.0,75.083,130.0,3.208,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-12,茂名,42.0,0.5,10.0,10.0,83.0,14.0,33.0,优,,25.458,31.0,22.0,77.25,140.0,2.333,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-13,茂名,36.0,0.5,9.0,7.0,72.0,11.0,29.0,优,,25.833,31.0,22.0,81.0,138.0,2.167,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-14,茂名,35.0,0.5,10.0,7.0,70.0,10.0,28.0,优,,25.583,30.0,22.0,82.0,115.0,2.25,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-15,茂名,33.0,0.4,8.0,7.0,65.0,9.0,25.0,优,,26.583,30.0,24.0,79.833,140.0,2.958,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-16,茂名,29.0,0.5,9.0,6.0,58.0,8.0,22.0,优,,25.667,27.0,25.0,90.208,133.0,2.417,13.6,0,1,,,110.9312450000,21.6682260000
2021-04-17,茂名,32.0,0.6,15.0,8.0,64.0,18.0,30.0,优,,24.792,28.0,23.0,88.25,99.0,1.958,1.2,0,1,,,110.9312450000,21.6682260000
2021-04-18,茂名,76.0,0.7,14.0,9.0,131.0,36.0,77.0,良,O3,24.292,27.0,23.0,78.292,114.0,3.125,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-19,茂名,59.0,0.6,11.0,7.0,110.0,23.0,47.0,良,O3,23.458,26.0,22.0,85.208,118.0,3.417,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-20,茂名,48.0,0.5,10.0,8.0,96.0,18.0,37.0,优,,24.0,27.0,22.0,81.375,119.0,3.5,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-21,茂名,45.0,0.5,9.0,7.0,88.0,18.0,45.0,优,,24.958,28.0,23.0,83.375,131.0,3.042,0.6,0,1,,,110.9312450000,21.6682260000
2021-04-22,茂名,48.0,0.5,10.0,7.0,88.0,19.0,48.0,优,,26.083,30.0,24.0,79.75,149.0,2.167,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-23,茂名,43.0,0.5,12.0,10.0,86.0,18.0,43.0,优,,26.458,32.0,23.0,81.417,144.0,1.833,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-24,茂名,32.0,0.4,7.0,5.0,64.0,11.0,29.0,优,,26.917,30.0,25.0,82.75,130.0,3.25,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-25,茂名,27.0,0.5,9.0,5.0,48.0,11.0,27.0,优,,26.25,28.0,25.0,87.167,124.0,2.583,0.7,0,1,,,110.9312450000,21.6682260000
2021-04-26,茂名,26.0,0.5,13.0,6.0,51.0,10.0,19.0,优,,23.833,26.0,23.0,93.208,118.0,2.542,10.2,0,1,,,110.9312450000,21.6682260000
2021-04-27,茂名,32.0,0.6,11.0,8.0,64.0,17.0,29.0,优,,23.917,26.0,22.0,92.625,187.0,1.292,2.4,0,1,,,110.9312450000,21.6682260000
2021-04-28,茂名,40.0,0.8,14.0,15.0,80.0,18.0,33.0,优,,24.792,28.0,23.0,86.333,293.0,2.333,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-29,茂名,47.0,0.9,17.0,17.0,94.0,14.0,35.0,优,,23.25,27.0,20.0,77.542,300.0,1.875,0.0,0,1,,,110.9312450000,21.6682260000
2021-04-30,茂名,73.0,1.0,21.0,15.0,127.0,31.0,58.0,良,O3,24.042,28.0,20.0,82.75,167.0,1.417,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-01,茂名,73.0,0.9,14.0,15.0,127.0,33.0,50.0,良,O3,26.125,30.0,22.0,83.292,170.0,1.583,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-02,茂名,34.0,0.7,13.0,8.0,67.0,16.0,23.0,优,,25.542,29.0,25.0,93.833,91.0,1.5,17.2,0,1,,,110.9312450000,21.6682260000
2021-05-03,茂名,29.0,0.6,7.0,5.0,58.0,8.0,17.0,优,,26.167,29.0,24.0,88.75,132.0,2.958,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-04,茂名,29.0,0.5,5.0,4.0,57.0,13.0,25.0,优,,27.667,31.0,25.0,85.542,147.0,2.708,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-05,茂名,40.0,0.5,9.0,7.0,79.0,13.0,24.0,优,,26.917,31.0,24.0,81.708,137.0,1.792,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-06,茂名,48.0,0.5,10.0,7.0,96.0,16.0,33.0,优,,26.917,31.0,23.0,83.083,128.0,2.667,0.0,0,1,,,110.9312450000,21.6682260000
2021-05-07,茂名,33.0,0.4,7.0,6.0,66.0,12.0,33.0,优,,27.542,31.0,24.0,83.333,140.0,2.25,0.0,0,1,,,110.9312450000,21.6682260000
2021-01-01,阳江,40.0,0.5,22.0,11.0,76.0,22.0,40.0,优,,10.654,15.0,7.0,31.269,51.0,2.885,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-02,阳江,56.0,0.5,32.0,11.0,90.0,33.0,62.0,良,PM10,12.538,18.0,8.0,36.308,70.0,2.692,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-03,阳江,66.0,0.6,44.0,12.0,109.0,45.0,82.0,良,PM10,15.538,22.0,10.0,42.0,94.0,2.423,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-04,阳江,64.0,0.6,42.0,15.0,100.0,45.0,77.0,良,PM10,17.923,21.0,16.0,37.808,53.0,2.115,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-05,阳江,65.0,0.6,40.0,16.0,102.0,47.0,80.0,良,PM10,18.808,22.0,16.0,43.615,52.0,2.5,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-06,阳江,78.0,0.7,37.0,15.0,96.0,57.0,87.0,良,PM2.5,16.808,19.0,15.0,46.231,53.0,3.0,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-07,阳江,105.0,0.9,36.0,13.0,71.0,79.0,100.0,轻度污染,PM2.5,13.962,16.0,9.0,55.346,48.0,3.615,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-08,阳江,35.0,0.6,19.0,5.0,42.0,20.0,35.0,优,,7.615,10.0,7.0,61.885,69.0,3.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-09,阳江,49.0,0.5,24.0,10.0,47.0,24.0,49.0,优,,8.269,10.0,7.0,33.231,37.0,3.077,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-10,阳江,51.0,0.5,32.0,11.0,51.0,27.0,51.0,良,PM10,10.462,13.0,9.0,32.538,43.0,2.615,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-11,阳江,44.0,0.6,20.0,7.0,52.0,28.0,44.0,优,,8.077,10.0,7.0,54.154,245.0,3.462,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-12,阳江,55.0,0.7,32.0,7.0,81.0,30.0,59.0,良,PM10,10.769,17.0,6.0,31.923,142.0,2.346,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-13,阳江,64.0,0.7,42.0,9.0,112.0,40.0,78.0,良,PM10,12.231,19.0,7.0,43.308,141.0,1.769,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-14,阳江,128.0,0.8,55.0,10.0,190.0,61.0,92.0,轻度污染,O3,14.385,22.0,9.0,48.077,161.0,1.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-15,阳江,72.0,0.8,50.0,7.0,119.0,52.0,83.0,良,PM2.5,16.462,23.0,12.0,69.346,207.0,1.5,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-16,阳江,110.0,0.8,44.0,9.0,170.0,52.0,80.0,轻度污染,O3,17.5,23.0,14.0,72.923,138.0,1.962,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-17,阳江,79.0,0.7,29.0,12.0,121.0,52.0,108.0,良,PM10,15.923,19.0,11.0,52.231,140.0,3.308,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-18,阳江,80.0,0.7,27.0,10.0,107.0,46.0,110.0,良,PM10,13.0,18.0,9.0,42.692,75.0,2.615,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-19,阳江,81.0,0.8,46.0,10.0,137.0,55.0,104.0,良,O3,14.577,21.0,10.0,53.0,76.0,2.115,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-20,阳江,74.0,0.8,42.0,10.0,73.0,54.0,86.0,良,PM2.5,16.077,19.0,14.0,73.462,152.0,2.346,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-21,阳江,72.0,0.8,36.0,6.0,88.0,52.0,54.0,良,PM2.5,17.346,20.0,16.0,90.5,192.0,2.231,5.0,0,1,,,111.9770100000,21.8715170000
2021-01-22,阳江,38.0,0.7,26.0,4.0,76.0,20.0,29.0,优,,19.615,24.0,17.0,87.154,165.0,1.731,6.0,0,1,,,111.9770100000,21.8715170000
2021-01-23,阳江,72.0,0.8,26.0,5.0,126.0,51.0,57.0,良,O3,19.192,25.0,16.0,81.692,160.0,2.0,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-24,阳江,80.0,0.8,32.0,6.0,101.0,59.0,63.0,良,PM2.5,18.346,22.0,15.0,85.038,126.0,2.038,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-25,阳江,68.0,0.7,18.0,5.0,121.0,32.0,47.0,良,O3,18.808,24.0,17.0,87.038,123.0,2.385,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-26,阳江,85.0,0.8,26.0,5.0,141.0,36.0,55.0,良,O3,19.423,25.0,17.0,86.154,149.0,1.577,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-27,阳江,80.0,0.9,25.0,6.0,136.0,40.0,59.0,良,O3,18.808,23.0,17.0,76.385,102.0,2.346,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-28,阳江,79.0,0.9,29.0,5.0,105.0,58.0,74.0,良,PM2.5,18.269,22.0,15.0,77.077,56.0,2.231,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-29,阳江,79.0,0.9,20.0,5.0,134.0,22.0,44.0,良,O3,16.0,21.0,13.0,61.115,80.0,2.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-30,阳江,67.0,0.7,21.0,6.0,120.0,33.0,64.0,良,O3,16.692,23.0,13.0,75.308,83.0,2.538,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-31,阳江,73.0,0.6,20.0,7.0,127.0,24.0,49.0,良,O3,18.885,24.0,16.0,69.154,87.0,2.308,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-01,阳江,45.0,0.6,23.0,5.0,89.0,20.0,42.0,优,,19.308,25.0,16.0,81.423,130.0,2.077,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-02,阳江,60.0,0.6,20.0,5.0,111.0,19.0,43.0,良,O3,20.615,26.0,17.0,80.846,174.0,1.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-03,阳江,58.0,0.7,13.0,5.0,109.0,33.0,58.0,良,O3,19.5,23.0,17.0,77.231,76.0,2.231,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-04,阳江,79.0,0.6,21.0,6.0,134.0,27.0,55.0,良,O3,18.64,25.0,15.0,77.48,96.0,2.16,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-05,阳江,65.0,0.6,19.0,5.0,117.0,28.0,53.0,良,O3,19.385,25.0,17.0,78.615,127.0,2.115,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-06,阳江,60.0,0.6,21.0,5.0,111.0,26.0,46.0,良,O3,20.192,27.0,16.0,76.231,208.0,1.769,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-07,阳江,63.0,0.6,18.0,4.0,115.0,24.0,38.0,良,O3,20.615,26.0,16.0,75.462,193.0,1.923,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-08,阳江,70.0,0.6,13.0,5.0,124.0,29.0,41.0,良,O3,20.577,25.0,18.0,78.462,142.0,2.038,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-09,阳江,48.0,0.8,14.0,4.0,86.0,33.0,41.0,优,,17.731,20.0,16.0,92.962,77.0,2.846,25.0,0,1,,,111.9770100000,21.8715170000
2021-02-10,阳江,23.0,0.9,10.0,4.0,43.0,7.0,8.0,优,,15.077,17.0,14.0,97.462,165.0,2.808,75.0,0,1,,,111.9770100000,21.8715170000
2021-02-11,阳江,42.0,0.7,8.0,4.0,83.0,14.0,19.0,优,,17.731,24.0,14.0,77.731,152.0,1.923,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-12,阳江,44.0,0.6,7.0,6.0,88.0,22.0,27.0,优,,18.385,23.0,16.0,66.962,89.0,2.192,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-13,阳江,52.0,0.6,8.0,6.0,102.0,26.0,29.0,良,O3,18.692,23.0,15.0,65.385,110.0,1.923,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-14,阳江,60.0,0.7,10.0,7.0,112.0,34.0,40.0,良,O3,19.385,25.0,16.0,73.538,236.0,1.654,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-15,阳江,80.0,0.7,11.0,6.0,135.0,42.0,47.0,良,O3,20.231,26.0,16.0,73.654,221.0,1.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-16,阳江,57.0,0.6,9.0,5.0,108.0,29.0,36.0,良,O3,20.5,25.0,18.0,79.154,131.0,1.962,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-17,阳江,47.0,0.7,11.0,5.0,94.0,20.0,30.0,优,,20.385,23.0,17.0,65.962,86.0,2.692,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-18,阳江,70.0,0.6,10.0,6.0,123.0,23.0,37.0,良,O3,18.538,22.0,16.0,50.923,81.0,2.5,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-19,阳江,79.0,0.6,15.0,6.0,134.0,30.0,50.0,良,O3,18.192,23.0,15.0,72.615,132.0,1.846,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-20,阳江,89.0,0.7,17.0,7.0,146.0,32.0,52.0,良,O3,18.923,24.0,15.0,77.231,249.0,2.038,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-21,阳江,76.0,0.6,20.0,5.0,131.0,29.0,42.0,良,O3,19.308,23.0,16.0,85.423,163.0,1.731,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-22,阳江,69.0,0.7,18.0,5.0,122.0,27.0,39.0,良,O3,20.077,25.0,17.0,84.538,180.0,1.577,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-23,阳江,65.0,0.6,18.0,5.0,117.0,23.0,37.0,良,O3,21.08,27.0,17.0,79.04,183.0,2.04,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-24,阳江,56.0,0.5,12.0,5.0,107.0,18.0,38.0,良,O3,20.88,25.0,18.0,84.84,116.0,2.28,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-25,阳江,42.0,0.5,7.0,4.0,84.0,12.0,29.0,优,,21.36,24.0,20.0,90.4,114.0,2.32,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-26,阳江,31.0,0.6,15.0,5.0,58.0,20.0,31.0,优,,21.308,24.0,18.0,94.731,97.0,2.385,0.0,0,1,,,111.9770100000,21.8715170000
2021-02-27,阳江,30.0,0.8,21.0,4.0,23.0,21.0,25.0,优,,15.577,18.0,15.0,90.577,47.0,3.5,5.0,0,1,,,111.9770100000,21.8715170000
2021-02-28,阳江,51.0,0.8,33.0,7.0,38.0,31.0,52.0,良,PM10,18.0,22.0,15.0,87.846,44.0,2.654,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-01,阳江,54.0,0.8,26.0,7.0,66.0,33.0,58.0,良,PM10,20.846,23.0,18.0,94.423,124.0,1.962,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-02,阳江,36.0,0.8,16.0,6.0,72.0,12.0,25.0,优,,19.462,23.0,17.0,70.346,87.0,3.038,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-03,阳江,56.0,0.9,35.0,10.0,41.0,31.0,62.0,良,PM10,17.5,19.0,16.0,74.077,48.0,2.923,0.0,0,1,,,111.9770100000,21.8715170000
