time,predict_value1,predict_value2,real
2021-04-14,113.02870641908186,72.6702701625654,103.0
2021-04-15,82.0951489445919,67.51469094732163,97.0
2021-04-16,77.09845001538473,72.28996860138129,106.0
2021-04-17,103.96927459775236,99.32867360143003,97.0
2021-04-18,115.85856175846747,126.7929282794352,166.0
2021-04-19,99.67338197749002,69.13149341379052,157.0
2021-04-20,149.35333611402575,130.80907247347548,131.0
2021-04-21,143.20003325942614,136.98907032117313,150.0
2021-04-22,143.69622315992393,131.8884283473953,169.0
2021-04-23,151.55431793690897,157.92027625407252,182.0
2021-04-24,125.78500625959558,105.65479144670508,127.0
2021-04-25,69.54501478523888,76.08011254873982,95.0
2021-04-26,61.80737669084372,64.40426070772935,85.0
2021-04-27,63.33941453073803,73.4976405851907,62.0
2021-04-28,68.27207254633673,78.50277596044828,67.0
